id,iebc_ward_name,count,province,district,division,pcode,status,no,shape_type,status_1,created_at,updated_at,voided,county,constituency
927,Mosiro,2,Rift Valley,Kajiado,Ngong,KE0928,,897,Polygon,,2026-03-04 16:05:56.953626,2026-03-04 16:27:39.43369,f,Kajiado,Ngong
935,Mtito Andei,8,Eastern,Makueni,Mtito Andei,KE0936,,438,Polygon,,2026-03-04 16:05:57.052429,2026-03-04 16:27:39.464459,f,Makueni,Mtito Andei
953,Mukogodo West,5,Rift Valley,Laikipia,Mukogodo,KE0954,,824,Polygon,,2026-03-04 16:05:57.162458,2026-03-04 16:27:39.520329,f,Laikipia,Mukogodo
972,Murhanda,4,Western,Kakamega,Shinyalu,KE0973,,1042,Polygon,,2026-03-04 16:05:57.251027,2026-03-04 16:27:39.63389,f,Kakamega,Shinyalu
1005,Mwavumbo,4,Coast,Kwale,Samburu,KE1006,,49,Polygon,,2026-03-04 16:05:57.537935,2026-03-04 16:27:39.791747,f,Kwale,
1026,Naitiri/Kabuyefwe,3,Western,Bungoma,Tongaren,KE1027,,1116,Polygon,,2026-03-04 16:05:57.641362,2026-03-04 16:27:39.937986,f,Bungoma,Tongaren
1035,Nandi Hills,18,Rift Valley,Nandi,Nandi Hills,KE1036,,761,Polygon,,2026-03-04 16:05:57.691835,2026-03-04 16:27:39.985645,f,Nandi,Nandi Hills
1044,Ndaraweta,5,Rift Valley,Bomet,Bomet Central,KE1045,,982,Polygon,,2026-03-04 16:05:57.736707,2026-03-04 16:27:40.020841,f,Bomet,Bomet Central
1062,Ngeria,2,Rift Valley,Uasin Gishu,Kapsaret,KE1063,,724,Polygon,,2026-03-04 16:05:57.818654,2026-03-04 16:27:40.067956,f,Uasin Gishu,Kapsaret
1069,Ngong,1,Rift Valley,Kajiado,Ngong,KE1070,,915,Polygon,,2026-03-04 16:05:57.854066,2026-03-04 16:27:40.092685,f,Kajiado,Ngong
1077,Njukiine,4,Central,Kirinyaga,Gichugu,KE1078,,506,Polygon,,2026-03-04 16:05:57.965407,2026-03-04 16:27:40.178573,f,Kirinyaga,Gichugu
1085,North Horr,4,Eastern,Marsabit,North Horr,KE1086,,231,Polygon,,2026-03-04 16:05:58.018574,2026-03-04 16:27:40.219616,f,Marsabit,North Horr
1095,North Seme,7,Nyanza,Kisumu,Maseno,KE1096,,1205,Polygon,,2026-03-04 16:05:58.070238,2026-03-04 16:27:40.24363,f,Kisumu,Maseno
1113,Nyalenda 'A',1,Nyanza,Kisumu,Winam,KE1114,,1189,Polygon,,2026-03-04 16:05:58.150975,2026-03-04 16:27:40.291199,f,Kisumu,Winam
1130,O'llessos,10,Rift Valley,Nandi,O'llessos,KE1131,,763,Polygon,spelling,2026-03-04 16:05:58.25717,2026-03-04 16:27:40.343028,f,Nandi,O'llessos
1131,Olokurto,1,Rift Valley,Narok,,KE1132,,892,Polygon,spelling,2026-03-04 16:05:58.289596,2026-03-04 16:27:40.348019,f,Narok,
1136,Ol Moran,3,Rift Valley,Laikipia,Ol Moran,KE1137,,811,Polygon,,2026-03-04 16:05:58.399985,2026-03-04 16:27:40.371432,f,Laikipia,Ol Moran
941,Muguga,3,Central,Kiambu,Kikuyu,KE0942,,592,Polygon,,2026-03-04 16:05:57.096524,2026-03-04 16:26:07.068653,f,Kiambu,Kikuyu
945,Muguru,8,Central,Murang'a,Kangema,KE0946,,517,Polygon,,2026-03-04 16:05:57.119524,2026-03-04 16:26:07.091466,f,Murang'a,Gem
1154,Racecourse,1,Rift Valley,Uasin Gishu,Kapsaret,KE1155,,727,Polygon,,2026-03-04 16:05:58.505313,2026-03-04 16:27:40.526101,f,Uasin Gishu,Kapsaret
962,Mumbuni North,3,Eastern,Machakos,Central,KE0963,,402,Polygon,,2026-03-04 16:05:57.200862,2026-03-04 16:26:07.246199,f,Machakos,Imenti Central
1163,Ribikwo,6,Rift Valley,Baringo,Nginyang,KE1164,,783,Polygon,spelling,2026-03-04 16:05:58.550071,2026-03-04 16:27:40.560511,f,Baringo,Nginyang
990,Mutituni,6,Eastern,Machakos,Central,KE0991,,400,Polygon,,2026-03-04 16:05:57.458255,2026-03-04 16:26:07.430992,f,Machakos,Imenti Central
1191,Sagante/Jaldessa,6,Eastern,Marsabit,Gadhamoji,KE1192,,233,Polygon,spelling,2026-03-04 16:05:58.776008,2026-03-04 16:27:40.635456,f,Marsabit,Gadhamoji
1011,Mwiki,2,Nairobi,Nairobi,Kasarani,KE1012,,575,Polygon,,2026-03-04 16:05:57.565018,2026-03-04 16:26:07.528613,f,Nairobi,Kasarani
1194,Salama,9,Rift Valley,Laikipia,Rumuruti,KE1195,,816,Polygon,,2026-03-04 16:05:58.79085,2026-03-04 16:27:40.645011,f,Laikipia,Rumuruti
1195,Sambirir,19,Rift Valley,Elgeyo Marakwet,Tirap,KE1196,,732,Polygon,,2026-03-04 16:05:58.795555,2026-03-04 16:27:40.650527,f,Elgeyo Marakwet,Tirap
1205,Segero,5,Rift Valley,Uasin Gishu,Soy,KE1206,,,,,2026-03-04 16:05:58.843769,2026-03-04 16:27:40.687718,f,Uasin Gishu,
1211,Shaabab,1,Rift Valley,Nakuru,Municipality,KE1212,,875,Polygon,,2026-03-04 16:05:58.873233,2026-03-04 16:27:40.711381,f,Nakuru,Municipality
1220,Shika Adab,2,Coast,Mombasa,Likoni,KE1221,,22,Polygon,,2026-03-04 16:05:58.919593,2026-03-04 16:27:40.743641,f,Mombasa,Likoni
1227,Shirugu/Mugai,4,Western,Kakamega,Kabras,KE1228,,1007,Polygon,spelling,2026-03-04 16:05:59.013817,2026-03-04 16:27:40.833526,f,Kakamega,Kabras
1237,Silibwet Township,4,Rift Valley,Bomet,Bomet Central,KE1238,,981,Polygon,,2026-03-04 16:05:59.078409,2026-03-04 16:27:40.906654,f,Bomet,Bomet Central
1246,Sitatunga,1,Rift Valley,Trans Nzoia,Kaplamai,KE1247,,700,Polygon,,2026-03-04 16:05:59.122617,2026-03-04 16:27:40.944024,f,Trans Nzoia,Kaplamai
1255,Songot,4,Rift Valley,Turkana,Lokichoggio,KE1256,,620,Polygon,,2026-03-04 16:05:59.163304,2026-03-04 16:27:41.021707,f,Turkana,Lokichoggio
1257,Sosiani,7,Rift Valley,Laikipia,Rumuruti,KE1258,,822,Polygon,,2026-03-04 16:05:59.172167,2026-03-04 16:27:41.041521,f,Laikipia,Rumuruti
1282,Sukha North,4,Western,Kakamega,Ileho,KE1283,,,,,2026-03-04 16:05:59.418699,2026-03-04 16:27:41.171917,f,Kakamega,Ileho
1289,Takaba,2,North Eastern,Mandera,Takaba,KE1290,,192,Polygon,,2026-03-04 16:05:59.460329,2026-03-04 16:27:41.234935,f,Mandera,Takaba
1145,Parklands/Highridge,3,Nairobi,Nairobi,Westlands,KE1146,,1367,Polygon,,2026-03-04 16:05:58.460134,2026-03-04 16:26:08.400746,f,Nairobi,Westlands
1294,Tangulbei/Korossi,7,Rift Valley,Baringo,Tangulbei,KE1295,,786,Polygon,spelling,2026-03-04 16:05:59.486154,2026-03-04 16:27:41.264889,f,Baringo,Tangulbei
1314,Timbwani,1,Coast,Mombasa,Likoni,KE1315,,25,Polygon,,2026-03-04 16:05:59.576351,2026-03-04 16:27:41.391457,f,Mombasa,Likoni
1171,Ruai,2,Nairobi,Nairobi,Embakasi,KE1172,,1400,Polygon,,2026-03-04 16:05:58.590664,2026-03-04 16:26:08.627702,f,Nairobi,Embakasi South
1320,Tongaren,2,Western,Bungoma,Tongaren,KE1321,,1119,Polygon,,2026-03-04 16:05:59.602328,2026-03-04 16:27:41.440044,f,Bungoma,Tongaren
1335,Tulimani,12,Eastern,Makueni,Tulimani,KE1336,,411,Polygon,,2026-03-04 16:05:59.78852,2026-03-04 16:27:41.493225,f,Makueni,Tulimani
1361,Waa,5,Coast,Kwale,Matuga,KE1362,,40,Polygon,,2026-03-04 16:05:59.927408,2026-03-04 16:27:41.566755,f,Kwale,Matuga
1387,Wei Wei,12,Rift Valley,West Pokot,Sigor,KE1388,,650,Polygon,,2026-03-04 16:06:00.152184,2026-03-04 16:27:41.646306,f,West Pokot,Sigor
1396,West Kabras,3,Western,Kakamega,Kabras,KE1397,,1002,Polygon,,2026-03-04 16:06:00.197451,2026-03-04 16:27:41.725696,f,Kakamega,Kabras
1405,West Sang'alo,2,Western,Bungoma,Kanduyi,KE1406,,1103,Polygon,,2026-03-04 16:06:00.237343,2026-03-04 16:27:41.754732,f,Bungoma,Kanduyi
1326,Township(Mandera),5,North Eastern,Mandera,Central,KE1327,,,,,2026-03-04 16:05:59.631752,2026-03-04 16:26:09.903883,f,Mandera,Imenti Central
1341,Tuwani,2,Rift Valley,Trans Nzoia,Central,KE1342,,685,Polygon,,2026-03-04 16:05:59.826882,2026-03-04 16:26:09.974402,f,Trans Nzoia,Imenti Central
1352,Utalii,2,Nairobi,Nairobi,Kasarani,KE1353,,1402,Polygon,,2026-03-04 16:05:59.884451,2026-03-04 16:26:10.059951,f,Nairobi,Kasarani
1368,Waitaluk,1,Rift Valley,Trans Nzoia,Central,KE1369,,689,Polygon,,2026-03-04 16:05:59.963744,2026-03-04 16:26:10.253431,f,Trans Nzoia,Imenti Central
1384,Wasweta II,2,Nyanza,Migori,Suba West,KE1385,,1274,Polygon,,2026-03-04 16:06:00.136364,2026-03-04 16:26:10.372024,f,Migori,Suba West
106,Bulla Pesa,2,Eastern,Isiolo,Central,KE0107,,242,Polygon,,2026-03-04 16:05:51.132759,2026-03-04 16:26:01.051106,f,Isiolo,Imenti Central
203,Dandora Area one,2,Nairobi,Nairobi,Kasarani,KE0204,,1412,Polygon,,2026-03-04 16:05:51.843493,2026-03-04 16:26:01.711584,f,Nairobi,Kasarani
412,Kahawa,3,Nairobi,Nairobi,Kasarani,KE0413,,1395,Polygon,,2026-03-04 16:05:53.476987,2026-03-04 16:26:03.305873,f,Nairobi,Kasarani
450,Kangemi,1,Nairobi,Nairobi,Westlands,KE0451,,1369,Polygon,,2026-03-04 16:05:53.68647,2026-03-04 16:26:03.55222,f,Nairobi,Westlands
534,Kayole Central,1,Nairobi,Nairobi,Embakasi,KE0535,,1417,Polygon,,2026-03-04 16:05:54.251977,2026-03-04 16:26:04.277148,f,Nairobi,Embakasi South
587,Kilimani,2,Nairobi,Nairobi,Westlands,KE0588,,1371,Polygon,,2026-03-04 16:05:54.607799,2026-03-04 16:26:04.699824,f,Nairobi,Westlands
674,Korogocho,2,Nairobi,Nairobi,Kasarani,KE0675,,1405,Polygon,,2026-03-04 16:05:55.168363,2026-03-04 16:26:05.223041,f,Nairobi,Kasarani
696,Kyangwithya West,7,Eastern,Kitui,Central,KE0697,,356,Polygon,,2026-03-04 16:05:55.326482,2026-03-04 16:26:05.333816,f,Kitui,Imenti Central
706,Lagboghol South,5,North Eastern,Wajir,Central,KE0707,,188,Polygon,spelling,2026-03-04 16:05:55.409635,2026-03-04 16:26:05.374337,f,Wajir,Imenti Central
733,Limuru East,3,Central,Kiambu,Limuru,KE0734,,604,Polygon,,2026-03-04 16:05:55.561239,2026-03-04 16:26:05.610697,f,Kiambu,Limuru
838,Maringo/Hamza,3,Nairobi,Nairobi,Pumwani,KE0839,,1430,Polygon,,2026-03-04 16:05:56.339799,2026-03-04 16:26:06.349567,f,Nairobi,Pumwani
897,Mihang'o,1,Nairobi,Nairobi,Embakasi,KE0898,,1425,Polygon,,2026-03-04 16:05:56.800408,2026-03-04 16:26:06.817992,f,Nairobi,Embakasi South
987,Mutira,4,Central,Kirinyaga,Central,KE0988,,512,Polygon,,2026-03-04 16:05:57.440627,2026-03-04 16:26:07.415748,f,Kirinyaga,Imenti Central
1055,Ngando,1,Nairobi,Nairobi,Dagoretti,KE1056,,1377,Polygon,,2026-03-04 16:05:57.787856,2026-03-04 16:26:07.863577,f,Nairobi,Dagoretti North
1183,Rwathia,5,Central,Murang'a,Kangema,KE1184,,518,Polygon,,2026-03-04 16:05:58.730376,2026-03-04 16:26:08.808239,f,Murang'a,Gem
1204,Segera,5,Rift Valley,Laikipia,Central,KE1205,,823,Polygon,,2026-03-04 16:05:58.839063,2026-03-04 16:26:08.907705,f,Laikipia,Imenti Central
1244,Sirende,1,Rift Valley,Trans Nzoia,Central,KE1245,,690,Polygon,,2026-03-04 16:05:59.113131,2026-03-04 16:26:09.325739,f,Trans Nzoia,Imenti Central
1331,Township(Wajir),3,North Eastern,Wajir,Central,KE1332,,,,,2026-03-04 16:05:59.67663,2026-03-04 16:26:09.922743,f,Wajir,Imenti Central
1355,Uthiru/Ruthimutu,3,Nairobi,Nairobi,Dagoretti,KE1356,,1379,Polygon,,2026-03-04 16:05:59.898299,2026-03-04 16:26:10.119838,f,Nairobi,Dagoretti North
140,Central Seme,6,Nyanza,Kisumu,Kombewa,KE0141,,1203,Polygon,,2026-03-04 16:05:51.497758,2026-03-04 16:27:32.730341,f,Kisumu,Kombewa
179,Cherangany/Chebororwa,8,Rift Valley,Elgeyo Marakwet,Kapcherop,KE0180,,737,Polygon,,2026-03-04 16:05:51.700348,2026-03-04 16:27:33.287899,f,Elgeyo Marakwet,Kapcherop
244,Embobut,6,Rift Valley,Elgeyo Marakwet,Tirap,KE0245,,,,,2026-03-04 16:05:52.202948,2026-03-04 16:27:33.768388,f,Elgeyo Marakwet,Tirap
271,Garba Tulla,5,Eastern,Isiolo,Garba Tulla,KE0272,,248,Polygon,,2026-03-04 16:05:52.49707,2026-03-04 16:27:34.127382,f,Isiolo,Garba Tulla
274,Garsen South,6,Coast,Tana River,Garsen,KE0275,,87,Polygon,,2026-03-04 16:05:52.513304,2026-03-04 16:27:34.160641,f,Tana River,Garsen
317,Guticha,4,North Eastern,Mandera,As-habito,KE0318,,202,Polygon,,2026-03-04 16:05:52.815411,2026-03-04 16:27:34.54585,f,Mandera,As-habito
326,Hiriman,5,Coast,Tana River,Bura,KE0327,,97,Polygon,,2026-03-04 16:05:52.866422,2026-03-04 16:27:34.69069,f,Tana River,Bura
357,Ilima,8,Eastern,Makueni,Kilungu,KE0358,,423,Polygon,,2026-03-04 16:05:53.134309,2026-03-04 16:27:34.959837,f,Makueni,Kilungu
378,Jepkoyai,4,Western,Vihiga,Tiriki West,KE0379,,1067,Polygon,,2026-03-04 16:05:53.25572,2026-03-04 16:27:35.062356,f,Vihiga,Tiriki West
381,Jomvu Kuu,1,Coast,Mombasa,Changamwe,KE0382,,6,Polygon,,2026-03-04 16:05:53.270572,2026-03-04 16:27:35.068857,f,Mombasa,Changamwe
480,Kapomboi,4,Rift Valley,Trans Nzoia,Kwanza,KE0481,,676,Polygon,,2026-03-04 16:05:53.954071,2026-03-04 16:27:35.797243,f,Trans Nzoia,Kwanza
508,Kargi/South Horr,5,Eastern,Marsabit,Loiyangalani,KE0509,,237,Polygon,,2026-03-04 16:05:54.108496,2026-03-04 16:27:36.024437,f,Marsabit,Loiyangalani
